train_id,source_code,destination_code,avg_price,avg_distance
11464,KY,AKD,1097.5,337.0
11464,KY,KSH,1205.0,356.0
11464,KY,BCH,1251.25,367.0
11464,KY,MKC,1357.5,387.0
11464,KY,UJN,1391.25,427.0
11464,KY,NAD,1437.5,482.0
11464,KY,KUH,1473.75,496.0
11464,KY,RTM,1498.75,524.0
11464,KY,MGN,1521.25,604.0
11464,KY,DHD,1555.0,637.0
11464,KY,GDA,1557.5,712.0
11464,KY,DRL,1570.0,735.0
11464,KY,CYI,1625.0,778.0
11464,KY,ANND,1716.25,810.0
11464,KY,ND,1768.75,828.0
11464,KY,MHD,1793.75,846.0
11464,KY,MAN,1816.25,870.0
11464,KY,ADI,1842.5,874.0
11464,KY,CLDY,1866.25,885.0
11464,KY,VG,1890.0,939.0
11464,KY,SUNR,1891.25,1004.0
11464,KY,THAN,1913.75,1052.0
11464,KY,WKR,1961.25,1079.0
11464,KY,RJT,1965.0,1120.0
11464,KY,BKNG,2010.0,1127.0
11464,KY,GDL,740.0,1162.0
11464,KY,VRR,633.75,1178.0
11464,KY,JLR,633.75,1197.0
11464,KY,JND,633.75,1223.0
11464,KY,KSD,633.75,1259.0
11464,KY,MLHA,638.75,1275.0
11464,KY,VRL,640.0,1305.0
11464,GAR,PPI,641.25,49.0
11464,GAR,SGP,643.75,67.0
11464,GAR,ET,645.0,117.0
11464,GAR,NDPM,647.5,134.0
11464,GAR,RKMP,718.75,209.0
11464,GAR,BPL,750.0,215.0
11464,GAR,SHRN,767.5,225.0
11464,GAR,SEH,797.5,254.0
11464,GAR,PRB,858.75,268.0
11464,GAR,KPP,951.25,283.0
11464,GAR,SJP,973.75,295.0
11464,GAR,AKD,1018.75,308.0
11464,GAR,KSH,1161.25,327.0
11464,GAR,BCH,1210.0,338.0
11464,GAR,MKC,1315.0,358.0
11464,GAR,UJN,1347.5,398.0
11464,GAR,NAD,1402.5,453.0
11464,GAR,KUH,1451.25,467.0
11464,GAR,RTM,1463.75,495.0
11464,GAR,MGN,1486.25,575.0
11464,GAR,DHD,1521.25,608.0
11464,GAR,GDA,1523.75,683.0
11464,GAR,DRL,1535.0,706.0
11464,GAR,CYI,1600.0,749.0
11464,GAR,ANND,1670.0,781.0
11464,GAR,ND,1720.0,799.0
11464,GAR,MHD,1745.0,817.0
11464,GAR,MAN,1791.25,841.0
11464,GAR,ADI,1795.0,845.0
11464,GAR,CLDY,1840.0,856.0
11464,GAR,VG,1843.75,910.0
11464,GAR,SUNR,1866.25,975.0
11464,GAR,THAN,1890.0,1023.0
11464,GAR,WKR,1936.25,1050.0
11464,GAR,RJT,1940.0,1091.0
11464,GAR,BKNG,1983.75,1098.0
11464,GAR,GDL,738.75,1133.0
11464,GAR,VRR,633.75,1149.0
11464,GAR,JLR,633.75,1168.0
11464,GAR,JND,633.75,1194.0
11464,GAR,KSD,633.75,1230.0
11464,GAR,MLHA,633.75,1246.0
11464,GAR,VRL,633.75,1276.0
11464,PPI,SGP,637.5,18.0
11464,PPI,ET,640.0,68.0
11464,PPI,NDPM,641.25,85.0
11464,PPI,RKMP,643.75,160.0
11464,PPI,BPL,643.75,166.0
11464,PPI,SHRN,646.25,176.0
11464,PPI,SEH,717.5,205.0
11464,PPI,PRB,781.25,219.0
11464,PPI,KPP,871.25,234.0
11464,PPI,SJP,893.75,246.0
11464,PPI,AKD,938.75,259.0
11464,PPI,KSH,1091.25,278.0
11464,PPI,BCH,1140.0,289.0
11464,PPI,MKC,1246.25,309.0
11464,PPI,UJN,1280.0,349.0
11464,PPI,NAD,1332.5,404.0
11464,PPI,KUH,1388.75,418.0
11464,PPI,RTM,1405.0,446.0
11464,PPI,MGN,1428.75,526.0
11464,PPI,DHD,1461.25,559.0
11464,PPI,GDA,1463.75,634.0
11464,PPI,DRL,1475.0,657.0
11464,PPI,CYI,1541.25,700.0
11464,PPI,ANND,1611.25,732.0
11464,PPI,ND,1671.25,750.0
11464,PPI,MHD,1720.0,768.0
11464,PPI,MAN,1745.0,792.0
11464,PPI,ADI,1746.25,796.0
11464,PPI,CLDY,1791.25,807.0
11464,PPI,VG,1795.0,861.0
11464,PPI,SUNR,1816.25,926.0
11464,PPI,THAN,1842.5,974.0
11464,PPI,WKR,1888.75,1001.0
11464,PPI,RJT,1891.25,1042.0
11464,PPI,BKNG,1936.25,1049.0
11464,PPI,GDL,735.0,1084.0
11464,PPI,VRR,633.75,1100.0
11464,PPI,JLR,633.75,1119.0
11464,PPI,JND,633.75,1145.0
11464,PPI,KSD,633.75,1181.0
11464,PPI,MLHA,633.75,1197.0
11464,PPI,VRL,633.75,1227.0
11464,SGP,ET,637.5,50.0
11464,SGP,NDPM,640.0,67.0
11464,SGP,RKMP,641.25,142.0
11464,SGP,BPL,642.5,148.0
11464,SGP,SHRN,643.75,158.0
11464,SGP,SEH,646.25,187.0
11464,SGP,PRB,763.75,201.0
11464,SGP,KPP,843.75,216.0
11464,SGP,SJP,876.25,228.0
11464,SGP,AKD,907.5,241.0
11464,SGP,KSH,1063.75,260.0
11464,SGP,BCH,1127.5,271.0
11464,SGP,MKC,1221.25,291.0
11464,SGP,UJN,1252.5,331.0
11464,SGP,NAD,1318.75,386.0
11464,SGP,KUH,1361.25,400.0
11464,SGP,RTM,1391.25,428.0
11464,SGP,MGN,1405.0,508.0
11464,SGP,DHD,1438.75,541.0
11464,SGP,GDA,1441.25,616.0
11464,SGP,DRL,1453.75,639.0
11464,SGP,CYI,1518.75,682.0
11464,SGP,ANND,1588.75,714.0
11464,SGP,ND,1647.5,732.0
11464,SGP,MHD,1686.25,750.0
11464,SGP,MAN,1721.25,774.0
11464,SGP,ADI,1745.0,778.0
11464,SGP,CLDY,1770.0,789.0
11464,SGP,VG,1793.75,843.0
11464,SGP,SUNR,1816.25,908.0
11464,SGP,THAN,1842.5,956.0
11464,SGP,WKR,1866.25,983.0
11464,SGP,RJT,1890.0,1024.0
11464,SGP,BKNG,1913.75,1031.0
11464,SGP,GDL,733.75,1066.0
11464,SGP,VRR,633.75,1082.0
11464,SGP,JLR,633.75,1101.0
11464,SGP,JND,633.75,1127.0
11464,SGP,KSD,633.75,1163.0
11464,SGP,MLHA,633.75,1179.0
11464,SGP,VRL,633.75,1209.0
11464,ET,NDPM,633.75,17.0
11464,ET,RKMP,633.75,92.0
11464,ET,BPL,633.75,98.0
11464,ET,SHRN,638.75,108.0
11464,ET,SEH,640.0,137.0
11464,ET,PRB,642.5,151.0
11464,ET,KPP,762.5,166.0
11464,ET,SJP,797.5,178.0
11464,ET,AKD,828.75,191.0
11464,ET,KSH,950.0,210.0
11464,ET,BCH,1017.5,221.0
11464,ET,MKC,1150.0,241.0
11464,ET,UJN,1185.0,281.0
11464,ET,NAD,1250.0,336.0
11464,ET,KUH,1293.75,350.0
11464,ET,RTM,1321.25,378.0
11464,ET,MGN,1335.0,458.0
11464,ET,DHD,1373.75,491.0
11464,ET,GDA,1377.5,566.0
11464,ET,DRL,1392.5,589.0
11464,ET,CYI,1458.75,632.0
11464,ET,ANND,1530.0,664.0
11464,ET,ND,1588.75,682.0
11464,ET,MHD,1626.25,700.0
11464,ET,MAN,1671.25,724.0
11464,ET,ADI,1687.5,728.0
11464,ET,CLDY,1721.25,739.0
11464,ET,VG,1745.0,793.0
11464,ET,SUNR,1770.0,858.0
11464,ET,THAN,1793.75,906.0
11464,ET,WKR,1816.25,933.0
11464,ET,RJT,1842.5,974.0
11464,ET,BKNG,1866.25,981.0
11464,ET,GDL,730.0,1016.0
11464,ET,VRR,633.75,1032.0
11464,ET,JLR,633.75,1051.0
11464,ET,JND,633.75,1077.0
11464,ET,KSD,633.75,1113.0
11464,ET,MLHA,543.75,1129.0
11464,ET,VRL,633.75,1159.0
11464,NDPM,RKMP,633.75,75.0
11464,NDPM,BPL,633.75,81.0
11464,NDPM,SHRN,637.5,91.0
11464,NDPM,SEH,640.0,120.0
11464,NDPM,PRB,645.0,134.0
11464,NDPM,KPP,738.75,149.0
11464,NDPM,SJP,768.75,161.0
11464,NDPM,AKD,816.25,174.0
11464,NDPM,KSH,942.5,193.0
11464,NDPM,BCH,991.25,204.0
11464,NDPM,MKC,1131.25,224.0
11464,NDPM,UJN,1171.25,264.0
11464,NDPM,NAD,1227.5,319.0
11464,NDPM,KUH,1267.5,333.0
11464,NDPM,RTM,1296.25,361.0
11464,NDPM,MGN,1322.5,441.0
11464,NDPM,DHD,1350.0,474.0
11464,NDPM,GDA,1365.0,549.0
11464,NDPM,DRL,1377.5,572.0
11464,NDPM,CYI,1441.25,615.0
11464,NDPM,ANND,1523.75,647.0
11464,NDPM,ND,1570.0,665.0
11464,NDPM,MHD,1605.0,683.0
11464,NDPM,MAN,1652.5,707.0
11464,NDPM,ADI,1663.75,711.0
11464,NDPM,CLDY,1697.5,722.0
11464,NDPM,VG,1723.75,776.0
11464,NDPM,SUNR,1746.25,841.0
11464,NDPM,THAN,1772.5,889.0
11464,NDPM,WKR,1795.0,916.0
11464,NDPM,RJT,1818.75,957.0
11464,NDPM,BKNG,1843.75,964.0
11464,NDPM,GDL,633.75,999.0
11464,NDPM,VRR,633.75,1015.0
11464,NDPM,JLR,633.75,1034.0
11464,NDPM,JND,633.75,1060.0
11464,NDPM,KSD,633.75,1096.0
11464,NDPM,MLHA,633.75,1112.0
11464,NDPM,VRL,633.75,1142.0
11464,RKMP,BPL,633.75,6.0
11464,RKMP,SHRN,633.75,16.0
11464,RKMP,SEH,633.75,45.0
11464,RKMP,PRB,633.75,59.0
11464,RKMP,KPP,642.5,74.0
11464,RKMP,SJP,643.75,86.0
11464,RKMP,AKD,647.5,99.0
11464,RKMP,KSH,816.25,118.0
11464,RKMP,BCH,862.5,129.0
11464,RKMP,MKC,991.25,149.0
11464,RKMP,UJN,1022.5,189.0
11464,RKMP,NAD,1117.5,244.0
11464,RKMP,KUH,1171.25,258.0
11464,RKMP,RTM,1198.75,286.0
11464,RKMP,MGN,1212.5,366.0
11464,RKMP,DHD,1255.0,399.0
11464,RKMP,GDA,1255.0,474.0
11464,RKMP,DRL,1267.5,497.0
11464,RKMP,CYI,1350.0,540.0
11464,RKMP,ANND,1430.0,572.0
11464,RKMP,ND,1488.75,590.0
11464,RKMP,MHD,1523.75,608.0
11464,RKMP,MAN,1570.0,632.0
11464,RKMP,ADI,1570.0,636.0
11464,RKMP,CLDY,1616.25,647.0
11464,RKMP,VG,1640.0,701.0
11464,RKMP,SUNR,1652.5,766.0
11464,RKMP,THAN,1688.75,814.0
11464,RKMP,WKR,1723.75,841.0
11464,RKMP,RJT,1746.25,882.0
11464,RKMP,BKNG,1772.5,889.0
11464,RKMP,GDL,633.75,924.0
11464,RKMP,VRR,633.75,940.0
11464,RKMP,JLR,633.75,959.0
11464,RKMP,JND,633.75,985.0
11464,RKMP,KSD,633.75,1021.0
11464,RKMP,MLHA,633.75,1037.0
11464,RKMP,VRL,633.75,1067.0
11464,BPL,SHRN,633.75,10.0
11464,BPL,SEH,633.75,39.0
11464,BPL,PRB,633.75,53.0
11464,BPL,KPP,642.5,68.0
11464,BPL,SJP,643.75,80.0
11464,BPL,AKD,646.25,93.0
11464,BPL,KSH,816.25,112.0
11464,BPL,BCH,862.5,123.0
11464,BPL,MKC,975.0,143.0
11464,BPL,UJN,1022.5,183.0
11464,BPL,NAD,1117.5,238.0
11464,BPL,KUH,1158.75,252.0
11464,BPL,RTM,1187.5,280.0
11464,BPL,MGN,1212.5,360.0
11464,BPL,DHD,1241.25,393.0
11464,BPL,GDA,1241.25,468.0
11464,BPL,DRL,1267.5,491.0
11464,BPL,CYI,1336.25,534.0
11464,BPL,ANND,1430.0,566.0
11464,BPL,ND,1476.25,584.0
11464,BPL,MHD,1512.5,602.0
11464,BPL,MAN,1557.5,626.0
11464,BPL,ADI,1570.0,630.0
11464,BPL,CLDY,1605.0,641.0
11464,BPL,VG,1628.75,695.0
11464,BPL,SUNR,1652.5,760.0
11464,BPL,THAN,1675.0,808.0
11464,BPL,WKR,1723.75,835.0
11464,BPL,RJT,1746.25,876.0
11464,BPL,BKNG,1772.5,883.0
11464,BPL,GDL,633.75,918.0
11464,BPL,VRR,633.75,934.0
11464,BPL,JLR,633.75,953.0
11464,BPL,JND,633.75,979.0
11464,BPL,KSD,633.75,1015.0
11464,BPL,MLHA,633.75,1031.0
11464,BPL,VRL,633.75,1061.0
11464,SHRN,SEH,633.75,29.0
11464,SHRN,PRB,633.75,43.0
11464,SHRN,KPP,641.25,58.0
11464,SHRN,SJP,642.5,70.0
11464,SHRN,AKD,645.0,83.0
11464,SHRN,KSH,785.0,102.0
11464,SHRN,BCH,848.75,113.0
11464,SHRN,MKC,958.75,133.0
11464,SHRN,UJN,1006.25,173.0
11464,SHRN,NAD,1102.5,228.0
11464,SHRN,KUH,1142.5,242.0
11464,SHRN,RTM,1171.25,270.0
11464,SHRN,MGN,1198.75,350.0
11464,SHRN,DHD,1227.5,383.0
11464,SHRN,GDA,1227.5,458.0
11464,SHRN,DRL,1255.0,481.0
11464,SHRN,CYI,1322.5,524.0
11464,SHRN,ANND,1416.25,556.0
11464,SHRN,ND,1463.75,574.0
11464,SHRN,MHD,1500.0,592.0
11464,SHRN,MAN,1546.25,616.0
11464,SHRN,ADI,1557.5,620.0
11464,SHRN,CLDY,1592.5,631.0
11464,SHRN,VG,1616.25,685.0
11464,SHRN,SUNR,1640.0,750.0
11464,SHRN,THAN,1663.75,798.0
11464,SHRN,WKR,1723.75,825.0
11464,SHRN,RJT,1723.75,866.0
11464,SHRN,BKNG,1772.5,873.0
11464,SHRN,GDL,633.75,908.0
11464,SHRN,VRR,633.75,924.0
11464,SHRN,JLR,633.75,943.0
11464,SHRN,JND,633.75,969.0
11464,SHRN,KSD,633.75,1005.0
11464,SHRN,MLHA,633.75,1021.0
11464,SHRN,VRL,633.75,1051.0
11464,SEH,PRB,633.75,14.0
11464,SEH,KPP,633.75,29.0
11464,SEH,SJP,638.75,41.0
11464,SEH,AKD,642.5,54.0
11464,SEH,KSH,752.5,73.0
11464,SEH,BCH,798.75,84.0
11464,SEH,MKC,911.25,104.0
11464,SEH,UJN,958.75,144.0
11464,SEH,NAD,1022.5,199.0
11464,SEH,KUH,1102.5,213.0
11464,SEH,RTM,1131.25,241.0
11464,SEH,MGN,1158.75,321.0
11464,SEH,DHD,1187.5,354.0
11464,SEH,GDA,1198.75,429.0
11464,SEH,DRL,1212.5,452.0
11464,SEH,CYI,1281.25,495.0
11464,SEH,ANND,1377.5,527.0
11464,SEH,ND,1430.0,545.0
11464,SEH,MHD,1463.75,563.0
11464,SEH,MAN,1512.5,587.0
11464,SEH,ADI,1523.75,591.0
11464,SEH,CLDY,1557.5,602.0
11464,SEH,VG,1582.5,656.0
11464,SEH,SUNR,1605.0,721.0
11464,SEH,THAN,1640.0,769.0
11464,SEH,WKR,1675.0,796.0
11464,SEH,RJT,1697.5,837.0
11464,SEH,BKNG,1723.75,844.0
11464,SEH,GDL,633.75,879.0
11464,SEH,VRR,633.75,895.0
11464,SEH,JLR,633.75,914.0
11464,SEH,JND,796.6666666666666,940.0
01027,DR,NK,958.3333333333334,179.0
01027,DR,BSL,958.3333333333334,436.0
01027,DR,HD,1200.0,667.0
01027,DR,ET,1291.6666666666667,743.0
01027,DR,RKMP,1380.0,835.0
01027,DR,BINA,1508.3333333333333,979.0
01027,DR,LAR,1558.3333333333333,1042.0
01027,DR,TKMG,1595.0,1094.0
01027,DR,KHGP,1631.6666666666667,1130.0
01027,DR,MCSC,1665.0,1177.0
01027,DR,KURJ,1681.6666666666667,1208.0
01027,DR,MBA,1718.3333333333333,1271.0
01027,DR,BNDA,1753.3333333333333,1325.0
01027,DR,CKTD,1805.0,1394.0
01027,DR,MKP,1826.6666666666667,1425.0
01027,DR,PRYJ,1890.0,1525.0
01027,DR,GYN,1941.6666666666667,1590.0
01027,DR,BSBS,1976.6666666666667,1646.0
01027,DR,BSB,1976.6666666666667,1650.0
01027,DR,ARJ,2008.3333333333333,1685.0
01027,DR,MAU,2043.3333333333333,1742.0
01027,KYN,NK,958.3333333333334,134.0
01027,KYN,BSL,958.3333333333334,391.0
01027,KYN,HD,1150.0,622.0
01027,KYN,ET,1236.6666666666667,698.0
01027,KYN,RKMP,1338.3333333333333,790.0
01027,KYN,BINA,1471.6666666666667,934.0
01027,KYN,LAR,1525.0,997.0
01027,KYN,TKMG,1558.3333333333333,1049.0
01027,KYN,KHGP,1595.0,1085.0
01027,KYN,MCSC,1631.6666666666667,1132.0
01027,KYN,KURJ,1648.3333333333333,1163.0
01027,KYN,MBA,1701.6666666666667,1226.0
01027,KYN,BNDA,1735.0,1280.0
01027,KYN,CKTD,1771.6666666666667,1349.0
01027,KYN,MKP,1805.0,1380.0
01027,KYN,PRYJ,1875.0,1480.0
01027,KYN,GYN,1910.0,1545.0
01027,KYN,BSBS,1961.6666666666667,1601.0
01027,KYN,BSB,1961.6666666666667,1605.0
01027,KYN,ARJ,1976.6666666666667,1640.0
01027,KYN,MAU,2008.3333333333333,1697.0
01027,NK,BSL,958.3333333333334,257.0
01027,NK,HD,958.3333333333334,488.0
01027,NK,ET,1076.6666666666667,564.0
01027,NK,RKMP,1188.3333333333333,656.0
01027,NK,BINA,1348.3333333333333,800.0
01027,NK,LAR,1405.0,863.0
01027,NK,TKMG,1453.3333333333333,915.0
01027,NK,KHGP,1490.0,951.0
01027,NK,MCSC,1525.0,998.0
01027,NK,KURJ,1558.3333333333333,1029.0
01027,NK,MBA,1595.0,1092.0
01027,NK,BNDA,1631.6666666666667,1146.0
01027,NK,CKTD,1681.6666666666667,1215.0
01027,NK,MKP,1701.6666666666667,1246.0
01027,NK,PRYJ,1771.6666666666667,1346.0
01027,NK,GYN,1826.6666666666667,1411.0
01027,NK,BSBS,1858.3333333333333,1467.0
01027,NK,BSB,1858.3333333333333,1471.0
01027,NK,ARJ,1890.0,1506.0
01027,NK,MAU,1926.6666666666667,1563.0
01027,BSL,HD,958.3333333333334,231.0
01027,BSL,ET,958.3333333333334,307.0
01027,BSL,RKMP,958.3333333333334,399.0
01027,BSL,BINA,1053.3333333333333,543.0
01027,BSL,LAR,1125.0,606.0
01027,BSL,TKMG,1188.3333333333333,658.0
01027,BSL,KHGP,1236.6666666666667,694.0
01027,BSL,MCSC,1291.6666666666667,741.0
01027,BSL,KURJ,1318.3333333333333,772.0
01027,BSL,MBA,1380.0,835.0
01027,BSL,BNDA,1425.0,889.0
01027,BSL,CKTD,1490.0,958.0
01027,BSL,MKP,1518.3333333333333,989.0
01027,BSL,PRYJ,1595.0,1089.0
01027,BSL,GYN,1648.3333333333333,1154.0
01027,BSL,BSBS,1681.6666666666667,1210.0
01027,BSL,BSB,1681.6666666666667,1214.0
01027,BSL,ARJ,1701.6666666666667,1249.0
01027,BSL,MAU,1753.3333333333333,1306.0
01065,DR,IGP,306.6666666666667,128.0
01065,DR,NK,311.6666666666667,179.0
01065,DR,NR,313.3333333333333,210.0
01065,DR,LS,316.6666666666667,227.0
01065,DR,MMR,320.0,252.0
01065,DR,NGN,333.3333333333333,277.0
01065,DR,CSN,355.0,319.0
01065,DR,JMD,365.0,333.0
01065,DR,SHF,375.0,355.0
01065,DR,DHI,385.0,375.0
01065,TNA,IGP,303.3333333333333,103.0
01065,TNA,NK,310.0,154.0
01065,TNA,NR,311.6666666666667,185.0
01065,TNA,LS,313.3333333333333,202.0
01065,TNA,MMR,316.6666666666667,227.0
01065,TNA,NGN,320.0,252.0
01065,TNA,CSN,341.6666666666667,294.0
01065,TNA,JMD,346.6666666666667,308.0
01065,TNA,SHF,365.0,330.0
01065,TNA,DHI,375.0,350.0
01065,KYN,IGP,303.3333333333333,83.0
01065,KYN,NK,306.6666666666667,134.0
01065,KYN,NR,310.0,165.0
01065,KYN,LS,311.6666666666667,182.0
01065,KYN,MMR,313.3333333333333,207.0
01065,KYN,NGN,316.6666666666667,232.0
01065,KYN,CSN,330.0,274.0
01065,KYN,JMD,340.0,288.0
01065,KYN,SHF,346.6666666666667,310.0
01065,KYN,DHI,365.0,330.0
