train_id,train_name,source,destination,distance_km,station_count,station_codes,avg_delay_min,avg_delay_std,avg_delay_min_prev,avg_delay_std_prev,rr_merged_at,rr_station_count,rr_source_endpoint,rr_imputed_at,rr_model_version,rr_imputed_unc_mean,rr_imputed_unc_std,pred_rr_mean_unc_calib,pred_rr_std_unc_calib,flag_any,rr_imputation_flag
19405,VIKRAMASIMHAPURI,MCU,GNT,670.0,12,"MCU,PSA,NRE,GVMH,IPPM,KUMU,DCU,PUN,SVPM,PRDT,VRN,GNT",10.151515151515152,5.888464388601755,146.73600000000002,6.566610998071983,2025-12-20T07:12:18.821469Z,33.0,https://api.railradar.in/api/v1/trains/19405/average-delay,,,,,120.63201516154969,172.45765316485853,True,True
25792,TUNGABHADRA EXP,KLU,UPL,930.0,17,"KLU,BTTR,MALM,SRPM,TDD,BLL,LKDU,VKN,TCNR,MYL,SYM,TIU,CEM,KPU,VGT,GWM,UPL",65.57341995787765,43.30988199127052,150.53199999999998,10.522156147862455,2025-12-20T11:02:26.144385Z,17.0,model:rr_imputer_v1,2025-12-20T11:02:26.144385Z,rr_imputer_v1,51.74148564421999,40.70940585037587,236.84911577245313,172.72229563031826,True,True
28203,VISAKHA EXPRESS,KOU,KRY,853.0,17,"KOU,KI,KBM,GWM,SGKM,RDG,HNMN,VKI,KRNT,KHT,ASP,MCVM,GRBL,KDT,RPRL,TIM,KRY",51.280704636930125,38.094216046044274,141.4,12.595959669671853,2025-12-20T11:02:26.144385Z,17.0,model:rr_imputer_v1,2025-12-20T11:02:26.144385Z,rr_imputer_v1,45.23274619127964,39.20827842485885,197.92829805999088,164.13163284218385,True,True
24353,GNT NS EXP,ATP,GPU,1033.0,17,"ATP,POA,MDVL,CTPR,RPRL,KCD,AKP,SJMA,SF,STVA,LVK,SIE,SLM,BVM,VGH,RAL,GPU",40.95715620437377,24.305701295969893,99.372,11.810062235229749,2025-12-20T11:02:26.144385Z,17.0,model:rr_imputer_v1,2025-12-20T11:02:26.144385Z,rr_imputer_v1,42.79964898194984,22.19247391327941,206.0736666726491,95.70001977061645,True,True
25547,NARAYANADRI EXP,KTCR,LKSH,341.0,9,"KTCR,NSPH,CLX,RAM,DIG,NLA,LIN,NBR,LKSH",26.91109249301381,18.786735626203548,109.28600000000002,3.212853871560295,2025-12-20T11:02:26.144385Z,9.0,model:rr_imputer_v1,2025-12-20T11:02:26.144385Z,rr_imputer_v1,26.316861605305,10.714499765919808,119.19454075267974,45.2089431686714,True,True
26857,KRISHNA EXPRESS,RLO,NRT,401.0,8,"RLO,JKO,OGL,DNV,DKD,VND,KDT,NRT",23.29999223200394,18.275823381205893,69.886,4.442840307731082,2025-12-20T11:02:26.144385Z,8.0,model:rr_imputer_v1,2025-12-20T11:02:26.144385Z,rr_imputer_v1,26.62799726199831,11.188913569914758,120.2184706817385,47.081876328958245,True,True
29275,TUNGABHADRA EXP,MGV,YLK,583.0,10,"MGV,BDVR,YGD,NG,KRNT,PSLP,VMU,RCG,BMD,YLK",40.88475883587492,21.60246352877547,90.48,11.127962526895926,2025-12-20T11:02:26.144385Z,10.0,model:rr_imputer_v1,2025-12-20T11:02:26.144385Z,rr_imputer_v1,46.14964807469574,13.981079545729605,208.80449913063785,59.177470979233846,True,True
13044,RXL HWH EXPR,RXL,HWH,698.0,19,"RXL,GRH,BGU,SMI,JNR,KML,DBG,SPJ,DSS,BJU,KIUL,JAJ,JSME,MDP,ASN,DGR,BWN,BDC,HWH",96.92857142857144,55.52676011109755,77.766,13.050978124263327,2025-12-20T07:12:18.821469Z,21.0,https://api.railradar.in/api/v1/trains/13044/average-delay,,,,,162.370497612189,53.62403869663519,True,True
16895,TIRUMALA EXP,SJMA,ZPI,685.0,12,"SJMA,KKLR,RCG,KDT,DVD,SUPP,MRK,MUK,GGNP,TADA,SVPM,ZPI",43.30186984799025,23.32313868999016,71.786,7.17813903459664,2025-12-20T11:02:26.144385Z,12.0,model:rr_imputer_v1,2025-12-20T11:02:26.144385Z,rr_imputer_v1,59.82634376850419,26.675922665705777,275.5434716296565,112.58699076696148,True,True
19857,PINAKINI EXP,CLPE,TAC,701.0,12,"CLPE,KCD,KBM,KUMU,PDU,VND,PUT,KMX,AVLI,MUM,TEK,TAC",18.16162982971885,15.27879046901326,65.05600000000001,11.584473660896297,2025-12-20T11:02:26.144385Z,12.0,model:rr_imputer_v1,2025-12-20T11:02:26.144385Z,rr_imputer_v1,20.20344203575057,10.15224207998881,111.69982252947922,42.88768316783341,True,True
20767,PRASHANTI EXP,RLL,KRV,822.0,14,"RLL,JKO,MDKU,CMZ,VZM,AKU,RAM,DEL,MIPM,NDM,SCM,KNRT,KVZ,KRV",39.085684772923344,32.09365491764843,148.536,10.622310483129366,2025-12-20T11:02:26.144385Z,14.0,model:rr_imputer_v1,2025-12-20T11:02:26.144385Z,rr_imputer_v1,37.18212052777354,39.384193017308974,124.48750550328515,167.5094758046568,True,True
17647,SIMHADRI EXP,KPL,NCE,464.0,13,"MLGT,SRPM,TIM,SAB,DUSI,MGB,GMDA,SCM,VDE,OTR,NCE,CU,KCI",50.46875,30.639266447444527,92.441,21.071611998663563,2025-12-20T07:12:18.821469Z,32.0,https://api.railradar.in/api/v1/trains/17647/average-delay,,,,,82.54730725936773,39.242560647983616,True,True
19980,TUNGABHADRA EXP,PDKN,MCVM,810.0,17,"PDKN,KAQ,UPL,KOU,KCD,TGL,NDD,YGD,SAP,TPW,KPU,KOVH,TUNI,RRJ,RJY,RBCS,MCVM",51.16589693403459,35.837432028178256,130.228,11.450053274985237,2025-12-20T11:02:26.144385Z,17.0,model:rr_imputer_v1,2025-12-20T11:02:26.144385Z,rr_imputer_v1,41.167394047124986,30.73507913610715,181.88878079388212,129.85380122749447,True,True
22819,BBS-VSKP SF,BBS,VSKP,442.0,27,"BBS,KUR,NKP,BSDP,KAPG,KUU,GNGD,BALU,CLKA,KIT,RBA,GAM,CAP,BAM,IPM,SPT,MMS,PSA,NWP,KBM,TIU,CHE,PDU,CPP,VZM,SCM,VSKP",25.125,12.74098070345114,75.79400000000001,12.245147202055186,2025-12-20T07:12:18.821469Z,28.0,https://api.railradar.in/api/v1/trains/22819/average-delay,,,,,72.0705841572534,80.21618213524516,True,True
12386,NARAYANADRI EXP,GGNP,ARK,436.0,9,"GGNP,NOSM,MDVL,PMT,SALR,MGB,TKBN,NDD,ARK",18.61700455028532,13.702996707751405,53.96,9.819847249321144,2025-12-20T11:02:26.144385Z,9.0,model:rr_imputer_v1,2025-12-20T11:02:26.144385Z,rr_imputer_v1,15.15122998206686,10.079380856620205,94.01543766269889,42.41306897211799,True,True
13610,SIMHADRI EXP,SRPM,MNPT,841.0,17,"SRPM,MCU,BTTR,GGNP,SGKM,NSPH,KRV,MCLA,MVP,PUA,CLVR,MDKU,BLPE,GTL,KLDI,SVF,MNPT",30.997744194412643,19.84459925496185,70.458,12.52971547961086,2025-12-20T11:02:26.144385Z,17.0,model:rr_imputer_v1,2025-12-20T11:02:26.144385Z,rr_imputer_v1,26.695819241186985,9.249994494042902,96.1199274273715,42.625697559633146,True,True
